student_id,module_code,presentation_code,has_withdrawn,is_early_withdrawal_14d,week_1_minutes,week_2_minutes,week_2_activity_bucket
528992,FFF,2013B,false,false,123.0,87.0,45-89 mins (Moderate)
528996,FFF,2013B,true,false,0.0,4.5,<15 mins (Inactive)
529000,BBB,2013J,false,false,3.0,0.0,<15 mins (Inactive)
529025,CCC,2014B,false,false,163.5,100.5,90-179 mins (Good)
529025,DDD,2013B,false,false,139.5,174.0,90-179 mins (Good)
529030,FFF,2013B,false,false,201.0,406.5,180+ mins (Optimal)
529065,BBB,2013B,false,false,180.0,7.5,<15 mins (Inactive)
529073,CCC,2014B,true,false,6.0,0.0,<15 mins (Inactive)
529073,DDD,2013J,true,false,61.5,10.5,<15 mins (Inactive)
529078,CCC,2014B,false,false,99.0,154.5,90-179 mins (Good)
529078,DDD,2013B,false,false,15.0,4.5,<15 mins (Inactive)
529097,FFF,2013B,false,false,387.0,268.5,180+ mins (Optimal)
529153,CCC,2014B,true,false,46.5,0.0,<15 mins (Inactive)
529174,BBB,2013B,false,false,79.5,51.0,45-89 mins (Moderate)
529175,FFF,2013B,false,false,109.5,231.0,180+ mins (Optimal)
529190,DDD,2014B,false,false,309.0,441.0,180+ mins (Optimal)
529197,FFF,2013J,false,false,84.0,22.5,15-44 mins (At-Risk)
529201,FFF,2013J,false,false,54.0,0.0,<15 mins (Inactive)
529211,FFF,2013J,false,false,0.0,12.0,<15 mins (Inactive)
529212,BBB,2013B,false,false,28.5,90.0,45-89 mins (Moderate)
529226,DDD,2013J,false,false,18.0,16.5,15-44 mins (At-Risk)
529240,FFF,2013B,false,false,244.5,172.5,90-179 mins (Good)
529287,EEE,2014J,true,false,63.0,207.0,180+ mins (Optimal)
529297,FFF,2013B,false,false,84.0,54.0,45-89 mins (Moderate)
529304,EEE,2014B,false,false,99.0,28.5,15-44 mins (At-Risk)
529309,CCC,2014J,false,false,43.5,31.5,15-44 mins (At-Risk)
529309,FFF,2013J,false,false,243.0,0.0,<15 mins (Inactive)
529349,FFF,2013B,false,false,303.0,103.5,90-179 mins (Good)
529366,FFF,2013B,false,false,271.5,282.0,180+ mins (Optimal)
529381,FFF,2013B,true,false,559.5,64.5,45-89 mins (Moderate)
529383,BBB,2013B,false,false,6.0,28.5,15-44 mins (At-Risk)
529404,DDD,2013B,false,false,115.5,192.0,180+ mins (Optimal)
529434,CCC,2014B,false,false,21.0,25.5,15-44 mins (At-Risk)
529438,BBB,2014B,false,false,4.5,4.5,<15 mins (Inactive)
529446,BBB,2013B,false,false,72.0,33.0,15-44 mins (At-Risk)
529452,BBB,2013B,false,false,76.5,40.5,15-44 mins (At-Risk)
529458,FFF,2014B,true,false,256.5,9.0,<15 mins (Inactive)
529486,FFF,2013B,false,false,381.0,184.5,180+ mins (Optimal)
529490,FFF,2013J,true,false,4.5,30.0,15-44 mins (At-Risk)
529493,FFF,2013B,false,false,315.0,360.0,180+ mins (Optimal)
529502,BBB,2013B,false,false,112.5,231.0,180+ mins (Optimal)
529503,EEE,2013J,true,false,505.5,120.0,90-179 mins (Good)
529509,EEE,2013J,false,false,0.0,253.5,180+ mins (Optimal)
529512,EEE,2013J,false,false,0.0,252.0,180+ mins (Optimal)
529522,DDD,2013J,false,false,4.5,22.5,15-44 mins (At-Risk)
529525,DDD,2013B,true,false,3.0,45.0,15-44 mins (At-Risk)
529550,CCC,2014J,true,false,99.0,96.0,90-179 mins (Good)
529561,FFF,2013B,false,false,193.5,75.0,45-89 mins (Moderate)
529563,FFF,2013B,false,false,57.0,34.5,15-44 mins (At-Risk)
529565,FFF,2013B,false,false,15.0,36.0,15-44 mins (At-Risk)
529566,FFF,2013B,false,false,78.0,79.5,45-89 mins (Moderate)
529567,FFF,2013B,false,false,27.0,79.5,45-89 mins (Moderate)
529569,FFF,2013B,false,false,0.0,72.0,45-89 mins (Moderate)
529572,FFF,2013B,false,false,18.0,21.0,15-44 mins (At-Risk)
529644,FFF,2013B,false,false,34.5,57.0,45-89 mins (Moderate)
529670,EEE,2014J,false,false,154.5,244.5,180+ mins (Optimal)
529684,FFF,2013J,false,false,355.5,45.0,15-44 mins (At-Risk)
529689,FFF,2013B,false,false,85.5,136.5,90-179 mins (Good)
529693,FFF,2014J,false,false,220.5,181.5,180+ mins (Optimal)
529723,CCC,2014J,true,false,13.5,0.0,<15 mins (Inactive)
529723,FFF,2013J,false,false,234.0,162.0,90-179 mins (Good)
529760,DDD,2013B,false,false,112.5,9.0,<15 mins (Inactive)
529762,FFF,2013B,false,false,327.0,430.5,180+ mins (Optimal)
529789,DDD,2013B,false,false,0.0,39.0,15-44 mins (At-Risk)
529789,DDD,2014J,true,true,9.0,9.0,<15 mins (Inactive)
529795,BBB,2013J,false,false,0.0,43.5,15-44 mins (At-Risk)
529834,FFF,2013B,false,false,63.0,190.5,180+ mins (Optimal)
529862,FFF,2013J,false,false,255.0,156.0,90-179 mins (Good)
529863,DDD,2013B,false,false,135.0,106.5,90-179 mins (Good)
529864,FFF,2013B,false,false,342.0,373.5,180+ mins (Optimal)
529868,DDD,2013J,false,false,87.0,88.5,45-89 mins (Moderate)
529870,FFF,2013B,false,false,130.5,64.5,45-89 mins (Moderate)
529871,FFF,2013B,false,false,16.5,70.5,45-89 mins (Moderate)
529975,CCC,2014J,false,false,3.0,0.0,<15 mins (Inactive)
529991,FFF,2013B,false,false,123.0,75.0,45-89 mins (Moderate)
529991,FFF,2014J,false,false,16.5,139.5,90-179 mins (Good)
530021,BBB,2013J,false,false,3.0,1.5,<15 mins (Inactive)
530021,BBB,2014J,true,false,54.0,3.0,<15 mins (Inactive)
530043,FFF,2013J,false,false,21.0,10.5,<15 mins (Inactive)
530057,FFF,2013B,false,false,112.5,22.5,15-44 mins (At-Risk)
530087,EEE,2014J,false,false,169.5,114.0,90-179 mins (Good)
530112,BBB,2013J,false,false,0.0,3.0,<15 mins (Inactive)
530113,CCC,2014B,true,false,145.5,36.0,15-44 mins (At-Risk)
530148,FFF,2014J,true,false,537.0,90.0,45-89 mins (Moderate)
530153,BBB,2013B,false,false,193.5,172.5,90-179 mins (Good)
530196,FFF,2014B,true,false,124.5,415.5,180+ mins (Optimal)
530226,BBB,2013B,false,false,1.5,0.0,<15 mins (Inactive)
530234,DDD,2013B,false,false,120.0,106.5,90-179 mins (Good)
530245,BBB,2013B,true,true,82.5,0.0,<15 mins (Inactive)
530266,BBB,2013B,false,false,0.0,4.5,<15 mins (Inactive)
530270,DDD,2013J,true,false,21.0,18.0,15-44 mins (At-Risk)
530296,FFF,2013B,false,false,195.0,327.0,180+ mins (Optimal)
530344,FFF,2013B,false,false,435.0,292.5,180+ mins (Optimal)
530360,EEE,2013J,false,false,0.0,106.5,90-179 mins (Good)
530398,BBB,2013B,true,true,3.0,4.5,<15 mins (Inactive)
530445,FFF,2013B,false,false,207.0,220.5,180+ mins (Optimal)
530487,BBB,2013J,false,false,208.5,60.0,45-89 mins (Moderate)
530493,BBB,2013B,false,false,24.0,0.0,<15 mins (Inactive)
530514,BBB,2013J,false,false,33.0,0.0,<15 mins (Inactive)
530519,DDD,2013J,true,false,99.0,139.5,90-179 mins (Good)
530558,FFF,2013B,false,false,217.5,141.0,90-179 mins (Good)
530567,FFF,2013B,false,false,429.0,346.5,180+ mins (Optimal)
530650,CCC,2014B,false,false,19.5,39.0,15-44 mins (At-Risk)
530663,CCC,2014J,false,false,174.0,16.5,15-44 mins (At-Risk)
530676,FFF,2013B,true,false,136.5,46.5,45-89 mins (Moderate)
530736,FFF,2013B,false,false,0.0,4.5,<15 mins (Inactive)
530748,DDD,2013B,true,false,55.5,15.0,<15 mins (Inactive)
530753,BBB,2013J,false,false,30.0,28.5,15-44 mins (At-Risk)
530762,DDD,2013B,true,false,12.0,0.0,<15 mins (Inactive)
530765,EEE,2013J,false,false,1.5,0.0,<15 mins (Inactive)
530772,BBB,2014J,false,false,373.5,208.5,180+ mins (Optimal)
530802,FFF,2013B,false,false,567.0,658.5,180+ mins (Optimal)
530841,BBB,2013J,false,false,16.5,81.0,45-89 mins (Moderate)
530852,FFF,2013B,true,false,180.0,178.5,90-179 mins (Good)
530852,FFF,2013J,true,false,3.0,12.0,<15 mins (Inactive)
530853,FFF,2013B,false,false,7.5,4.5,<15 mins (Inactive)
530862,FFF,2013B,false,false,177.0,78.0,45-89 mins (Moderate)
530936,CCC,2014B,true,false,48.0,6.0,<15 mins (Inactive)
530940,FFF,2013J,false,false,514.5,897.0,180+ mins (Optimal)
530941,BBB,2014J,false,false,81.0,28.5,15-44 mins (At-Risk)
530944,FFF,2013B,false,false,15.0,418.5,180+ mins (Optimal)
530967,DDD,2013J,false,false,6.0,0.0,<15 mins (Inactive)
530987,BBB,2013B,false,false,3.0,4.5,<15 mins (Inactive)
531000,BBB,2013B,true,true,10.5,1.5,<15 mins (Inactive)
531018,FFF,2014J,false,false,289.5,90.0,45-89 mins (Moderate)
531027,BBB,2013B,false,false,27.0,31.5,15-44 mins (At-Risk)
531047,CCC,2014B,true,false,100.5,72.0,45-89 mins (Moderate)
531047,DDD,2013B,false,false,133.5,174.0,90-179 mins (Good)
531069,DDD,2013B,true,false,166.5,142.5,90-179 mins (Good)
531069,DDD,2014B,true,false,9.0,0.0,<15 mins (Inactive)
531075,DDD,2013B,false,false,184.5,150.0,90-179 mins (Good)
531077,FFF,2013B,false,false,385.5,249.0,180+ mins (Optimal)
531097,EEE,2013J,false,false,55.5,31.5,15-44 mins (At-Risk)
531124,FFF,2013B,false,false,165.0,70.5,45-89 mins (Moderate)
531182,FFF,2013B,false,false,130.5,210.0,180+ mins (Optimal)
531190,FFF,2013B,false,false,64.5,427.5,180+ mins (Optimal)
531202,DDD,2013B,false,false,168.0,276.0,180+ mins (Optimal)
531205,BBB,2013B,true,false,3.0,45.0,15-44 mins (At-Risk)
531224,GGG,2013J,false,false,0.0,6.0,<15 mins (Inactive)
531234,DDD,2013J,true,false,48.0,247.5,180+ mins (Optimal)
531234,DDD,2014B,false,false,81.0,24.0,15-44 mins (At-Risk)
531235,BBB,2013B,true,false,45.0,9.0,<15 mins (Inactive)
531270,FFF,2013B,false,false,1152.0,805.5,180+ mins (Optimal)
531294,FFF,2013B,false,false,114.0,307.5,180+ mins (Optimal)
531340,DDD,2013B,true,false,63.0,15.0,<15 mins (Inactive)
531340,DDD,2014B,true,false,30.0,13.5,<15 mins (Inactive)
531377,DDD,2013B,false,false,24.0,33.0,15-44 mins (At-Risk)
531384,BBB,2013J,false,false,898.5,441.0,180+ mins (Optimal)
531397,FFF,2013B,false,false,0.0,159.0,90-179 mins (Good)
531402,DDD,2013J,false,false,138.0,27.0,15-44 mins (At-Risk)
531428,BBB,2013B,true,false,106.5,0.0,<15 mins (Inactive)
531448,FFF,2013B,false,false,16.5,151.5,90-179 mins (Good)
531450,BBB,2014J,false,false,243.0,69.0,45-89 mins (Moderate)
531464,BBB,2013B,false,false,21.0,25.5,15-44 mins (At-Risk)
531569,BBB,2013B,false,false,0.0,22.5,15-44 mins (At-Risk)
531573,BBB,2013B,false,false,0.0,9.0,<15 mins (Inactive)
531629,FFF,2013B,false,false,384.0,201.0,180+ mins (Optimal)
531634,BBB,2013B,false,false,241.5,64.5,45-89 mins (Moderate)
531643,BBB,2013J,false,false,358.5,259.5,180+ mins (Optimal)
531646,DDD,2014J,false,false,73.5,16.5,15-44 mins (At-Risk)
531709,FFF,2013B,false,false,142.5,162.0,90-179 mins (Good)
531753,BBB,2014J,false,false,24.0,0.0,<15 mins (Inactive)
531787,DDD,2013B,false,false,93.0,19.5,15-44 mins (At-Risk)
531791,FFF,2013B,false,false,168.0,0.0,<15 mins (Inactive)
531845,EEE,2014B,false,false,12.0,19.5,15-44 mins (At-Risk)
531865,BBB,2014J,false,false,31.5,49.5,45-89 mins (Moderate)
531871,FFF,2014J,false,false,4.5,108.0,90-179 mins (Good)
531888,DDD,2013B,true,false,0.0,18.0,15-44 mins (At-Risk)
531894,FFF,2013B,true,false,370.5,426.0,180+ mins (Optimal)
531896,CCC,2014J,false,false,157.5,174.0,90-179 mins (Good)
531905,FFF,2013B,false,false,366.0,462.0,180+ mins (Optimal)
531924,DDD,2013B,false,false,94.5,30.0,15-44 mins (At-Risk)
532000,BBB,2013B,true,false,162.0,90.0,45-89 mins (Moderate)
532020,CCC,2014B,false,false,7.5,4.5,<15 mins (Inactive)
532020,DDD,2013J,false,false,33.0,123.0,90-179 mins (Good)
532034,BBB,2013B,false,false,46.5,19.5,15-44 mins (At-Risk)
532049,FFF,2013B,false,false,4.5,417.0,180+ mins (Optimal)
532050,FFF,2013B,false,false,234.0,598.5,180+ mins (Optimal)
532062,FFF,2013B,true,false,7.5,232.5,180+ mins (Optimal)
532062,FFF,2014B,true,false,0.0,334.5,180+ mins (Optimal)
532116,DDD,2013J,false,false,0.0,15.0,<15 mins (Inactive)
532121,FFF,2013J,false,false,373.5,325.5,180+ mins (Optimal)
532140,BBB,2013B,false,false,0.0,51.0,45-89 mins (Moderate)
532194,DDD,2014B,true,false,207.0,189.0,180+ mins (Optimal)
532236,DDD,2014J,false,false,6.0,103.5,90-179 mins (Good)
532254,FFF,2014J,false,false,340.5,165.0,90-179 mins (Good)
532267,DDD,2013B,true,false,9.0,84.0,45-89 mins (Moderate)
532274,BBB,2014B,false,false,21.0,75.0,45-89 mins (Moderate)
532335,BBB,2013J,false,false,1.5,25.5,15-44 mins (At-Risk)
532350,CCC,2014B,false,false,18.0,106.5,90-179 mins (Good)
532396,BBB,2013B,true,false,91.5,34.5,15-44 mins (At-Risk)
532413,FFF,2014B,false,false,462.0,139.5,90-179 mins (Good)
532428,FFF,2013B,false,false,111.0,123.0,90-179 mins (Good)
532436,FFF,2013B,false,false,25.5,22.5,15-44 mins (At-Risk)
532440,CCC,2014J,false,false,79.5,307.5,180+ mins (Optimal)
532441,GGG,2014B,true,false,24.0,121.5,90-179 mins (Good)
532464,FFF,2013B,false,false,27.0,0.0,<15 mins (Inactive)
532468,BBB,2014B,true,true,0.0,3.0,<15 mins (Inactive)
532473,GGG,2014B,true,false,7.5,58.5,45-89 mins (Moderate)
532477,BBB,2013J,false,false,636.0,288.0,180+ mins (Optimal)
532491,DDD,2013B,false,false,201.0,82.5,45-89 mins (Moderate)
532491,EEE,2013J,false,false,63.0,76.5,45-89 mins (Moderate)
532500,BBB,2013B,false,false,105.0,97.5,90-179 mins (Good)
532512,BBB,2013B,true,false,102.0,82.5,45-89 mins (Moderate)
532531,CCC,2014B,false,false,1.5,0.0,<15 mins (Inactive)
532531,EEE,2014B,false,false,34.5,0.0,<15 mins (Inactive)
532565,CCC,2014B,true,false,487.5,157.5,90-179 mins (Good)
532565,CCC,2014J,false,false,3.0,6.0,<15 mins (Inactive)
532565,DDD,2013B,false,false,243.0,157.5,90-179 mins (Good)
532575,FFF,2013B,true,false,91.5,109.5,90-179 mins (Good)
532575,FFF,2014B,false,false,3.0,0.0,<15 mins (Inactive)
532578,FFF,2013B,false,false,73.5,57.0,45-89 mins (Moderate)
532579,EEE,2014J,false,false,234.0,40.5,15-44 mins (At-Risk)
532579,FFF,2013B,false,false,154.5,720.0,180+ mins (Optimal)
532589,FFF,2013B,false,false,6.0,45.0,15-44 mins (At-Risk)
532608,FFF,2013B,false,false,694.5,516.0,180+ mins (Optimal)
532615,BBB,2013J,false,false,78.0,51.0,45-89 mins (Moderate)
532617,BBB,2014B,false,false,0.0,10.5,<15 mins (Inactive)
532627,FFF,2013B,false,false,322.5,115.5,90-179 mins (Good)
532648,DDD,2013B,true,false,0.0,51.0,45-89 mins (Moderate)
532665,BBB,2013B,false,false,0.0,45.0,15-44 mins (At-Risk)
532683,DDD,2013J,true,false,33.0,0.0,<15 mins (Inactive)
532695,DDD,2013B,false,false,286.5,271.5,180+ mins (Optimal)
532703,FFF,2013B,true,false,0.0,21.0,15-44 mins (At-Risk)
532710,BBB,2013B,false,false,70.5,0.0,<15 mins (Inactive)
532715,FFF,2013B,false,false,51.0,109.5,90-179 mins (Good)
532718,CCC,2014B,false,false,1.5,45.0,15-44 mins (At-Risk)
532718,DDD,2013B,false,false,100.5,28.5,15-44 mins (At-Risk)
532739,BBB,2013J,false,false,0.0,78.0,45-89 mins (Moderate)
532741,FFF,2013J,false,false,30.0,12.0,<15 mins (Inactive)
532742,BBB,2013B,true,false,9.0,3.0,<15 mins (Inactive)
532745,DDD,2013B,false,false,102.0,217.5,180+ mins (Optimal)
532750,BBB,2013J,false,false,21.0,60.0,45-89 mins (Moderate)
532779,BBB,2014J,false,false,64.5,61.5,45-89 mins (Moderate)
532839,BBB,2013B,true,false,6.0,192.0,180+ mins (Optimal)
532839,BBB,2013J,false,false,43.5,9.0,<15 mins (Inactive)
532846,CCC,2014J,true,false,34.5,0.0,<15 mins (Inactive)
532846,EEE,2014J,false,false,1.5,79.5,45-89 mins (Moderate)
532855,DDD,2013B,false,false,207.0,112.5,90-179 mins (Good)
532859,CCC,2014B,false,false,24.0,22.5,15-44 mins (At-Risk)
532859,DDD,2013J,true,false,9.0,0.0,<15 mins (Inactive)
532862,GGG,2014J,false,false,0.0,42.0,15-44 mins (At-Risk)
532863,DDD,2013J,false,false,73.5,103.5,90-179 mins (Good)
532868,BBB,2013J,false,false,463.5,417.0,180+ mins (Optimal)
532869,BBB,2013J,false,false,4.5,15.0,<15 mins (Inactive)
532886,BBB,2013B,false,false,48.0,0.0,<15 mins (Inactive)
532895,FFF,2013J,true,false,133.5,127.5,90-179 mins (Good)
532941,DDD,2013J,false,false,0.0,6.0,<15 mins (Inactive)
532950,BBB,2013B,false,false,349.5,373.5,180+ mins (Optimal)
532968,FFF,2013B,false,false,189.0,166.5,90-179 mins (Good)
532988,DDD,2013B,false,false,0.0,9.0,<15 mins (Inactive)
533004,CCC,2014B,false,false,19.5,3.0,<15 mins (Inactive)
533004,DDD,2013B,false,false,49.5,0.0,<15 mins (Inactive)
533006,CCC,2014J,true,true,10.5,87.0,45-89 mins (Moderate)
533012,DDD,2014B,false,false,6.0,0.0,<15 mins (Inactive)
533012,EEE,2013J,false,false,51.0,1.5,<15 mins (Inactive)
533016,FFF,2013B,true,false,0.0,448.5,180+ mins (Optimal)
533044,FFF,2013B,false,false,124.5,57.0,45-89 mins (Moderate)
533054,GGG,2014B,false,false,10.5,7.5,<15 mins (Inactive)
533068,AAA,2014J,false,false,0.0,24.0,15-44 mins (At-Risk)
533077,BBB,2014B,false,false,195.0,157.5,90-179 mins (Good)
533091,BBB,2013J,false,false,0.0,57.0,45-89 mins (Moderate)
533134,FFF,2013B,false,false,270.0,144.0,90-179 mins (Good)
533140,FFF,2014B,true,false,0.0,51.0,45-89 mins (Moderate)
533141,FFF,2014B,false,false,22.5,0.0,<15 mins (Inactive)
533164,BBB,2013J,true,false,0.0,1.5,<15 mins (Inactive)
533172,FFF,2013B,false,false,52.5,138.0,90-179 mins (Good)
533198,FFF,2013B,true,false,217.5,25.5,15-44 mins (At-Risk)
533198,FFF,2014B,true,false,36.0,7.5,<15 mins (Inactive)
533201,FFF,2013B,false,false,211.5,0.0,<15 mins (Inactive)
533209,BBB,2014J,false,false,72.0,25.5,15-44 mins (At-Risk)
533210,BBB,2014B,false,false,106.5,24.0,15-44 mins (At-Risk)
533217,FFF,2014B,false,false,70.5,34.5,15-44 mins (At-Risk)
533291,DDD,2013B,false,false,204.0,117.0,90-179 mins (Good)
533301,BBB,2013J,false,false,12.0,0.0,<15 mins (Inactive)
533311,CCC,2014B,true,true,99.0,0.0,<15 mins (Inactive)
533311,EEE,2013J,false,false,25.5,135.0,90-179 mins (Good)
533321,FFF,2013B,false,false,448.5,573.0,180+ mins (Optimal)
533324,BBB,2013B,false,false,15.0,108.0,90-179 mins (Good)
533347,BBB,2013B,false,false,0.0,133.5,90-179 mins (Good)
533348,FFF,2013B,true,false,154.5,60.0,45-89 mins (Moderate)
533365,BBB,2013B,false,false,22.5,0.0,<15 mins (Inactive)
533418,FFF,2014J,false,false,457.5,376.5,180+ mins (Optimal)
533449,BBB,2013J,true,false,12.0,0.0,<15 mins (Inactive)
533485,FFF,2013B,false,false,39.0,0.0,<15 mins (Inactive)
533512,CCC,2014J,false,false,0.0,12.0,<15 mins (Inactive)
533522,DDD,2013B,false,false,27.0,96.0,90-179 mins (Good)
533523,FFF,2013J,false,false,321.0,258.0,180+ mins (Optimal)
533527,BBB,2014B,false,false,27.0,0.0,<15 mins (Inactive)
533535,FFF,2013B,false,false,99.0,333.0,180+ mins (Optimal)
533545,BBB,2013B,false,false,235.5,49.5,45-89 mins (Moderate)
533614,FFF,2013B,false,false,256.5,172.5,90-179 mins (Good)
533689,CCC,2014J,false,false,33.0,75.0,45-89 mins (Moderate)
533697,BBB,2013B,true,false,112.5,78.0,45-89 mins (Moderate)
533709,FFF,2013B,false,false,13.5,4.5,<15 mins (Inactive)
533722,BBB,2013B,false,false,159.0,58.5,45-89 mins (Moderate)
533731,DDD,2013B,false,false,16.5,0.0,<15 mins (Inactive)
533839,BBB,2013B,false,false,138.0,40.5,15-44 mins (At-Risk)
533846,BBB,2013B,false,false,30.0,0.0,<15 mins (Inactive)
533874,FFF,2013B,true,false,31.5,4.5,<15 mins (Inactive)
533877,DDD,2013B,false,false,277.5,177.0,90-179 mins (Good)
533929,FFF,2013B,false,false,145.5,88.5,45-89 mins (Moderate)
533944,FFF,2013B,true,false,193.5,139.5,90-179 mins (Good)
533969,BBB,2013B,false,false,21.0,0.0,<15 mins (Inactive)
533975,FFF,2013J,false,false,141.0,91.5,90-179 mins (Good)
533988,DDD,2013J,false,false,51.0,12.0,<15 mins (Inactive)
533996,BBB,2013B,true,false,219.0,124.5,90-179 mins (Good)
533997,FFF,2013B,true,false,351.0,94.5,90-179 mins (Good)
534014,FFF,2013B,false,false,87.0,97.5,90-179 mins (Good)
534018,FFF,2014J,true,false,132.0,168.0,90-179 mins (Good)
534037,FFF,2013B,false,false,249.0,307.5,180+ mins (Optimal)
534051,BBB,2013B,false,false,30.0,42.0,15-44 mins (At-Risk)
534064,FFF,2013B,false,false,187.5,630.0,180+ mins (Optimal)
534074,CCC,2014B,true,false,0.0,3.0,<15 mins (Inactive)
534074,CCC,2014J,true,false,0.0,10.5,<15 mins (Inactive)
534086,BBB,2013B,false,false,31.5,36.0,15-44 mins (At-Risk)
534093,CCC,2014J,false,false,232.5,88.5,45-89 mins (Moderate)
534093,DDD,2013J,false,false,135.0,43.5,15-44 mins (At-Risk)
534112,FFF,2014J,true,false,216.0,219.0,180+ mins (Optimal)
534143,BBB,2014B,false,false,0.0,13.5,<15 mins (Inactive)
534151,BBB,2013B,true,false,0.0,33.0,15-44 mins (At-Risk)
534163,BBB,2014B,false,false,4.5,6.0,<15 mins (Inactive)
534201,DDD,2014B,false,false,88.5,201.0,180+ mins (Optimal)
534203,CCC,2014J,true,false,298.5,217.5,180+ mins (Optimal)
534203,DDD,2013B,false,false,226.5,99.0,90-179 mins (Good)
534234,FFF,2013B,false,false,294.0,144.0,90-179 mins (Good)
534251,GGG,2013J,false,false,12.0,16.5,15-44 mins (At-Risk)
534318,FFF,2014B,true,false,27.0,36.0,15-44 mins (At-Risk)
534323,BBB,2013J,false,false,33.0,57.0,45-89 mins (Moderate)
534343,BBB,2013B,false,false,24.0,4.5,<15 mins (Inactive)
534346,FFF,2013B,false,false,46.5,0.0,<15 mins (Inactive)
534349,DDD,2013B,true,false,126.0,97.5,90-179 mins (Good)
534360,BBB,2013B,false,false,0.0,25.5,15-44 mins (At-Risk)
534371,EEE,2013J,false,false,81.0,91.5,90-179 mins (Good)
534373,BBB,2013B,false,false,175.5,85.5,45-89 mins (Moderate)
534431,FFF,2013B,false,false,306.0,274.5,180+ mins (Optimal)
534432,BBB,2013B,false,false,43.5,39.0,15-44 mins (At-Risk)
534457,FFF,2014J,false,false,58.5,25.5,15-44 mins (At-Risk)
534588,BBB,2014J,true,true,0.0,67.5,45-89 mins (Moderate)
534602,FFF,2013B,false,false,327.0,132.0,90-179 mins (Good)
534609,FFF,2013B,false,false,291.0,151.5,90-179 mins (Good)
534647,GGG,2013J,false,false,96.0,40.5,15-44 mins (At-Risk)
534652,BBB,2013B,false,false,82.5,75.0,45-89 mins (Moderate)
534671,BBB,2013B,true,false,70.5,0.0,<15 mins (Inactive)
534672,GGG,2014J,false,false,39.0,0.0,<15 mins (Inactive)
534698,BBB,2013B,false,false,349.5,163.5,90-179 mins (Good)
534709,BBB,2013B,false,false,139.5,79.5,45-89 mins (Moderate)
534715,BBB,2014J,false,false,0.0,99.0,90-179 mins (Good)
534733,CCC,2014J,false,false,379.5,0.0,<15 mins (Inactive)
534744,BBB,2013B,false,false,61.5,1.5,<15 mins (Inactive)
534750,FFF,2013B,false,false,208.5,139.5,90-179 mins (Good)
534765,BBB,2013B,false,false,0.0,31.5,15-44 mins (At-Risk)
534777,DDD,2013B,true,false,7.5,0.0,<15 mins (Inactive)
534784,FFF,2013B,false,false,172.5,199.5,180+ mins (Optimal)
534792,FFF,2013B,false,false,291.0,286.5,180+ mins (Optimal)
534816,BBB,2013J,false,false,30.0,1.5,<15 mins (Inactive)
534827,DDD,2014J,true,true,97.5,0.0,<15 mins (Inactive)
534854,FFF,2013B,false,false,67.5,229.5,180+ mins (Optimal)
534856,FFF,2013B,false,false,307.5,381.0,180+ mins (Optimal)
534884,BBB,2014J,true,false,31.5,36.0,15-44 mins (At-Risk)
534892,FFF,2013B,false,false,318.0,187.5,180+ mins (Optimal)
534908,BBB,2013B,false,false,46.5,0.0,<15 mins (Inactive)
534910,DDD,2013B,false,false,15.0,28.5,15-44 mins (At-Risk)
534913,FFF,2013B,false,false,0.0,19.5,15-44 mins (At-Risk)
534944,FFF,2013B,true,false,0.0,52.5,45-89 mins (Moderate)
534946,BBB,2013J,false,false,3.0,0.0,<15 mins (Inactive)
534952,FFF,2013B,false,false,250.5,360.0,180+ mins (Optimal)
534958,FFF,2013B,false,false,202.5,99.0,90-179 mins (Good)
534962,FFF,2013B,true,false,220.5,139.5,90-179 mins (Good)
534983,BBB,2013B,false,false,16.5,57.0,45-89 mins (Moderate)
534989,FFF,2013B,false,false,103.5,67.5,45-89 mins (Moderate)
534991,BBB,2013B,false,false,0.0,43.5,15-44 mins (At-Risk)
534998,BBB,2013J,false,false,88.5,37.5,15-44 mins (At-Risk)
535012,BBB,2013B,false,false,82.5,52.5,45-89 mins (Moderate)
535037,FFF,2013B,false,false,318.0,220.5,180+ mins (Optimal)
535047,CCC,2014B,false,false,0.0,186.0,180+ mins (Optimal)
535052,FFF,2013B,true,false,217.5,583.5,180+ mins (Optimal)
535077,BBB,2014B,false,false,85.5,148.5,90-179 mins (Good)
535131,FFF,2013J,false,false,81.0,121.5,90-179 mins (Good)
535140,BBB,2013B,false,false,96.0,66.0,45-89 mins (Moderate)
535145,BBB,2013B,false,false,100.5,87.0,45-89 mins (Moderate)
535152,BBB,2013B,true,false,115.5,57.0,45-89 mins (Moderate)
535155,BBB,2013B,true,false,159.0,25.5,15-44 mins (At-Risk)
535161,CCC,2014J,false,false,9.0,198.0,180+ mins (Optimal)
535161,DDD,2013J,false,false,22.5,31.5,15-44 mins (At-Risk)
535215,DDD,2013B,false,false,325.5,244.5,180+ mins (Optimal)
535220,DDD,2013J,true,false,61.5,0.0,<15 mins (Inactive)
535220,DDD,2014J,false,false,10.5,81.0,45-89 mins (Moderate)
535228,FFF,2013B,true,false,12.0,3.0,<15 mins (Inactive)
535259,CCC,2014J,false,false,99.0,223.5,180+ mins (Optimal)
535259,EEE,2013J,false,false,220.5,250.5,180+ mins (Optimal)
535269,BBB,2013B,true,false,90.0,18.0,15-44 mins (At-Risk)
535269,BBB,2013J,false,false,33.0,1.5,<15 mins (Inactive)
535276,FFF,2013B,true,false,42.0,61.5,45-89 mins (Moderate)
